active_experts,critical_rank,expert_backend,expert_load_cv,iteration,layer,max_expert_load,mean_active_expert_load,prepare_finalize_backend,rank_count,rank_cv,rank_max_mean_load,topology,total_assignments,workload
108,0,TritonExperts,1.3076055541121006,5,27,1488.0,220.74074074074073,MoEPrepareAndFinalizeNoDPEPModular,4,0.274666607552257,1.3786912751677853,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
113,2,TritonExperts,1.3783119424890986,5,28,1677.0,210.97345132743362,MoEPrepareAndFinalizeNoDPEPModular,4,0.12747620557285516,1.20503355704698,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
115,2,TritonExperts,1.2913277453990295,5,29,1440.0,207.30434782608697,MoEPrepareAndFinalizeNoDPEPModular,4,0.19796354091896362,1.231208053691275,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
119,2,TritonExperts,1.3389260154896374,5,30,1306.0,200.3361344537815,MoEPrepareAndFinalizeNoDPEPModular,4,0.12534360009498274,1.1491610738255034,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
118,1,TritonExperts,1.299356770605764,5,31,1544.0,202.03389830508473,MoEPrepareAndFinalizeNoDPEPModular,4,0.19783241780123928,1.2322147651006712,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
117,0,TritonExperts,1.0777569208343263,5,32,1197.0,203.76068376068375,MoEPrepareAndFinalizeNoDPEPModular,4,0.2952967462541242,1.4634228187919462,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
117,2,TritonExperts,1.0810606961743137,5,33,1060.0,203.76068376068375,MoEPrepareAndFinalizeNoDPEPModular,4,0.08453928616811862,1.125,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
122,2,TritonExperts,1.2348800054796525,5,34,1319.0,195.40983606557376,MoEPrepareAndFinalizeNoDPEPModular,4,0.07567067590148627,1.1179530201342283,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
119,0,TritonExperts,1.4074920612960375,5,35,1997.0,200.3361344537815,MoEPrepareAndFinalizeNoDPEPModular,4,0.3197967870745376,1.5350671140939598,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
120,1,TritonExperts,1.1071534108061458,5,36,1089.0,198.66666666666666,MoEPrepareAndFinalizeNoDPEPModular,4,0.13977084110450944,1.160738255033557,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
117,3,TritonExperts,1.0924520593801026,5,37,1105.0,203.76068376068375,MoEPrepareAndFinalizeNoDPEPModular,4,0.19084613516830723,1.2203020134228189,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
115,2,TritonExperts,1.3773305557466868,5,38,1659.0,207.30434782608697,MoEPrepareAndFinalizeNoDPEPModular,4,0.2968721366431462,1.3726510067114095,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
115,0,TritonExperts,1.439766435170264,5,39,1741.0,207.30434782608697,MoEPrepareAndFinalizeNoDPEPModular,4,0.18693041046558148,1.2031879194630872,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
114,2,TritonExperts,1.4092186614455569,5,40,2029.0,209.12280701754386,MoEPrepareAndFinalizeNoDPEPModular,4,0.19690682134695023,1.2164429530201342,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
110,0,TritonExperts,1.3343180408290216,5,41,1555.0,216.72727272727272,MoEPrepareAndFinalizeNoDPEPModular,4,0.24676459765261144,1.3333892617449665,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
106,0,TritonExperts,1.0601901574256651,5,42,995.0,224.9056603773585,MoEPrepareAndFinalizeNoDPEPModular,4,0.1885616424297662,1.2124161073825503,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
110,2,TritonExperts,1.2594097651771545,5,43,1201.0,216.72727272727272,MoEPrepareAndFinalizeNoDPEPModular,4,0.21122728387215195,1.3365771812080538,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
107,1,TritonExperts,1.4665529739647318,5,44,1469.0,222.80373831775702,MoEPrepareAndFinalizeNoDPEPModular,4,0.20236374004385452,1.22751677852349,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
109,2,TritonExperts,1.2317707490512688,5,45,1281.0,218.71559633027522,MoEPrepareAndFinalizeNoDPEPModular,4,0.07706832641055349,1.0741610738255034,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
108,3,TritonExperts,1.1688363907270833,5,46,1049.0,220.74074074074073,MoEPrepareAndFinalizeNoDPEPModular,4,0.3065132707042021,1.4620805369127516,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
101,1,TritonExperts,1.158752827970322,5,47,1078.0,236.03960396039605,MoEPrepareAndFinalizeNoDPEPModular,4,0.14384132385812862,1.1298657718120806,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
85,2,TritonExperts,1.0849897843852703,6,0,1487.0,280.47058823529414,MoEPrepareAndFinalizeNoDPEPModular,4,0.15193928107340154,1.2365771812080537,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
83,2,TritonExperts,1.0825517756047542,6,1,1982.0,287.2289156626506,MoEPrepareAndFinalizeNoDPEPModular,4,0.22999117849884776,1.3005033557046979,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
83,2,TritonExperts,1.423334918645092,6,2,2414.0,287.2289156626506,MoEPrepareAndFinalizeNoDPEPModular,4,0.30985808383140573,1.5317114093959732,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
86,2,TritonExperts,1.2987169212221934,6,3,1878.0,277.2093023255814,MoEPrepareAndFinalizeNoDPEPModular,4,0.3105389234845835,1.5256711409395973,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
84,1,TritonExperts,1.606648808479491,6,4,2735.0,283.8095238095238,MoEPrepareAndFinalizeNoDPEPModular,4,0.3856425457308741,1.3911073825503355,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
76,0,TritonExperts,1.5008755027224316,6,5,2401.0,313.6842105263158,MoEPrepareAndFinalizeNoDPEPModular,4,0.33626852730213025,1.496476510067114,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
83,3,TritonExperts,1.6342426881858807,6,6,2671.0,287.2289156626506,MoEPrepareAndFinalizeNoDPEPModular,4,0.31363972830639514,1.4154362416107382,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
79,0,TritonExperts,1.8875123327225976,6,7,2638.0,301.7721518987342,MoEPrepareAndFinalizeNoDPEPModular,4,0.3922861670958262,1.556711409395973,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
86,0,TritonExperts,1.3487082374799981,6,8,1776.0,277.2093023255814,MoEPrepareAndFinalizeNoDPEPModular,4,0.22706670976852655,1.301006711409396,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
96,0,TritonExperts,1.6487367422870534,6,9,2778.0,248.33333333333334,MoEPrepareAndFinalizeNoDPEPModular,4,0.34088829592762043,1.520973154362416,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
91,2,TritonExperts,1.502623085586055,6,10,2363.0,261.97802197802196,MoEPrepareAndFinalizeNoDPEPModular,4,0.1970971661763141,1.332214765100671,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
91,2,TritonExperts,1.455809569650319,6,11,2178.0,261.97802197802196,MoEPrepareAndFinalizeNoDPEPModular,4,0.26784412671792435,1.30251677852349,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
86,2,TritonExperts,1.556786429904198,6,12,2729.0,277.2093023255814,MoEPrepareAndFinalizeNoDPEPModular,4,0.2958940307651669,1.5105704697986577,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
94,3,TritonExperts,1.5793526480639255,6,13,2434.0,253.61702127659575,MoEPrepareAndFinalizeNoDPEPModular,4,0.24944411420122686,1.2466442953020134,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
95,2,TritonExperts,1.433995316211678,6,14,2069.0,250.94736842105263,MoEPrepareAndFinalizeNoDPEPModular,4,0.37898675406149107,1.3976510067114094,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
94,0,TritonExperts,1.5666720032866381,6,15,2485.0,253.61702127659575,MoEPrepareAndFinalizeNoDPEPModular,4,0.38699825376445557,1.6335570469798657,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
98,2,TritonExperts,1.522997536233014,6,16,2017.0,243.26530612244898,MoEPrepareAndFinalizeNoDPEPModular,4,0.16280490204230091,1.1904362416107384,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
96,3,TritonExperts,1.1239065623942,6,17,1675.0,248.33333333333334,MoEPrepareAndFinalizeNoDPEPModular,4,0.2901154453754942,1.4290268456375839,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
97,2,TritonExperts,1.4960696945629222,6,18,1936.0,245.77319587628867,MoEPrepareAndFinalizeNoDPEPModular,4,0.3545339135612433,1.4411073825503355,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
108,1,TritonExperts,1.602614098382908,6,19,1691.0,220.74074074074073,MoEPrepareAndFinalizeNoDPEPModular,4,0.3055207188820936,1.3615771812080537,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
104,3,TritonExperts,1.2158958732760756,6,20,1351.0,229.23076923076923,MoEPrepareAndFinalizeNoDPEPModular,4,0.2817522534956804,1.2598993288590603,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
106,0,TritonExperts,1.2401194790171377,6,21,1690.0,224.9056603773585,MoEPrepareAndFinalizeNoDPEPModular,4,0.19628129648343598,1.3203020134228187,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
111,1,TritonExperts,1.3144665981360737,6,22,1816.0,214.77477477477478,MoEPrepareAndFinalizeNoDPEPModular,4,0.2339243007148552,1.275503355704698,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
113,2,TritonExperts,1.4342393037954133,6,23,1704.0,210.97345132743362,MoEPrepareAndFinalizeNoDPEPModular,4,0.21990625088322188,1.3718120805369127,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
112,1,TritonExperts,1.3128449814840533,6,24,1290.0,212.85714285714286,MoEPrepareAndFinalizeNoDPEPModular,4,0.129607170597657,1.1406040268456377,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
111,3,TritonExperts,1.1820846178173816,6,25,1345.0,214.77477477477478,MoEPrepareAndFinalizeNoDPEPModular,4,0.07442811936983258,1.1268456375838927,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
115,2,TritonExperts,1.3021384787055301,6,26,1409.0,207.30434782608697,MoEPrepareAndFinalizeNoDPEPModular,4,0.3574714339481057,1.546476510067114,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
108,0,TritonExperts,1.3076055541121006,6,27,1488.0,220.74074074074073,MoEPrepareAndFinalizeNoDPEPModular,4,0.274666607552257,1.3786912751677853,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
113,2,TritonExperts,1.3783119424890986,6,28,1677.0,210.97345132743362,MoEPrepareAndFinalizeNoDPEPModular,4,0.12747620557285516,1.20503355704698,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
115,2,TritonExperts,1.2913277453990295,6,29,1440.0,207.30434782608697,MoEPrepareAndFinalizeNoDPEPModular,4,0.19796354091896362,1.231208053691275,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
119,2,TritonExperts,1.3389260154896374,6,30,1306.0,200.3361344537815,MoEPrepareAndFinalizeNoDPEPModular,4,0.12534360009498274,1.1491610738255034,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
118,1,TritonExperts,1.299356770605764,6,31,1544.0,202.03389830508473,MoEPrepareAndFinalizeNoDPEPModular,4,0.19783241780123928,1.2322147651006712,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
117,0,TritonExperts,1.0777569208343263,6,32,1197.0,203.76068376068375,MoEPrepareAndFinalizeNoDPEPModular,4,0.2952967462541242,1.4634228187919462,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
117,2,TritonExperts,1.0810606961743137,6,33,1060.0,203.76068376068375,MoEPrepareAndFinalizeNoDPEPModular,4,0.08453928616811862,1.125,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
122,2,TritonExperts,1.2348800054796525,6,34,1319.0,195.40983606557376,MoEPrepareAndFinalizeNoDPEPModular,4,0.07567067590148627,1.1179530201342283,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
119,0,TritonExperts,1.4074920612960375,6,35,1997.0,200.3361344537815,MoEPrepareAndFinalizeNoDPEPModular,4,0.3197967870745376,1.5350671140939598,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
120,1,TritonExperts,1.1071534108061458,6,36,1089.0,198.66666666666666,MoEPrepareAndFinalizeNoDPEPModular,4,0.13977084110450944,1.160738255033557,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
117,3,TritonExperts,1.0924520593801026,6,37,1105.0,203.76068376068375,MoEPrepareAndFinalizeNoDPEPModular,4,0.19084613516830723,1.2203020134228189,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
115,2,TritonExperts,1.3773305557466868,6,38,1659.0,207.30434782608697,MoEPrepareAndFinalizeNoDPEPModular,4,0.2968721366431462,1.3726510067114095,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
115,0,TritonExperts,1.439766435170264,6,39,1741.0,207.30434782608697,MoEPrepareAndFinalizeNoDPEPModular,4,0.18693041046558148,1.2031879194630872,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
114,2,TritonExperts,1.4092186614455569,6,40,2029.0,209.12280701754386,MoEPrepareAndFinalizeNoDPEPModular,4,0.19690682134695023,1.2164429530201342,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
110,0,TritonExperts,1.3343180408290216,6,41,1555.0,216.72727272727272,MoEPrepareAndFinalizeNoDPEPModular,4,0.24676459765261144,1.3333892617449665,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
106,0,TritonExperts,1.0601901574256651,6,42,995.0,224.9056603773585,MoEPrepareAndFinalizeNoDPEPModular,4,0.1885616424297662,1.2124161073825503,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
110,2,TritonExperts,1.2594097651771545,6,43,1201.0,216.72727272727272,MoEPrepareAndFinalizeNoDPEPModular,4,0.21122728387215195,1.3365771812080538,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
107,1,TritonExperts,1.4665529739647318,6,44,1469.0,222.80373831775702,MoEPrepareAndFinalizeNoDPEPModular,4,0.20236374004385452,1.22751677852349,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
109,2,TritonExperts,1.2317707490512688,6,45,1281.0,218.71559633027522,MoEPrepareAndFinalizeNoDPEPModular,4,0.07706832641055349,1.0741610738255034,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
108,3,TritonExperts,1.1688363907270833,6,46,1049.0,220.74074074074073,MoEPrepareAndFinalizeNoDPEPModular,4,0.3065132707042021,1.4620805369127516,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
101,1,TritonExperts,1.158752827970322,6,47,1078.0,236.03960396039605,MoEPrepareAndFinalizeNoDPEPModular,4,0.14384132385812862,1.1298657718120806,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
85,2,TritonExperts,1.0849897843852703,7,0,1487.0,280.47058823529414,MoEPrepareAndFinalizeNoDPEPModular,4,0.15193928107340154,1.2365771812080537,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
83,2,TritonExperts,1.0825517756047542,7,1,1982.0,287.2289156626506,MoEPrepareAndFinalizeNoDPEPModular,4,0.22999117849884776,1.3005033557046979,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
83,2,TritonExperts,1.423334918645092,7,2,2414.0,287.2289156626506,MoEPrepareAndFinalizeNoDPEPModular,4,0.30985808383140573,1.5317114093959732,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
86,2,TritonExperts,1.2987169212221934,7,3,1878.0,277.2093023255814,MoEPrepareAndFinalizeNoDPEPModular,4,0.3105389234845835,1.5256711409395973,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
84,1,TritonExperts,1.606648808479491,7,4,2735.0,283.8095238095238,MoEPrepareAndFinalizeNoDPEPModular,4,0.3856425457308741,1.3911073825503355,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
76,0,TritonExperts,1.5008755027224316,7,5,2401.0,313.6842105263158,MoEPrepareAndFinalizeNoDPEPModular,4,0.33626852730213025,1.496476510067114,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
83,3,TritonExperts,1.6342426881858807,7,6,2671.0,287.2289156626506,MoEPrepareAndFinalizeNoDPEPModular,4,0.31363972830639514,1.4154362416107382,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
79,0,TritonExperts,1.8875123327225976,7,7,2638.0,301.7721518987342,MoEPrepareAndFinalizeNoDPEPModular,4,0.3922861670958262,1.556711409395973,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
86,0,TritonExperts,1.3487082374799981,7,8,1776.0,277.2093023255814,MoEPrepareAndFinalizeNoDPEPModular,4,0.22706670976852655,1.301006711409396,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
96,0,TritonExperts,1.6487367422870534,7,9,2778.0,248.33333333333334,MoEPrepareAndFinalizeNoDPEPModular,4,0.34088829592762043,1.520973154362416,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
91,2,TritonExperts,1.502623085586055,7,10,2363.0,261.97802197802196,MoEPrepareAndFinalizeNoDPEPModular,4,0.1970971661763141,1.332214765100671,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
91,2,TritonExperts,1.455809569650319,7,11,2178.0,261.97802197802196,MoEPrepareAndFinalizeNoDPEPModular,4,0.26784412671792435,1.30251677852349,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
86,2,TritonExperts,1.556786429904198,7,12,2729.0,277.2093023255814,MoEPrepareAndFinalizeNoDPEPModular,4,0.2958940307651669,1.5105704697986577,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
94,3,TritonExperts,1.5793526480639255,7,13,2434.0,253.61702127659575,MoEPrepareAndFinalizeNoDPEPModular,4,0.24944411420122686,1.2466442953020134,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
95,2,TritonExperts,1.433995316211678,7,14,2069.0,250.94736842105263,MoEPrepareAndFinalizeNoDPEPModular,4,0.37898675406149107,1.3976510067114094,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
94,0,TritonExperts,1.5666720032866381,7,15,2485.0,253.61702127659575,MoEPrepareAndFinalizeNoDPEPModular,4,0.38699825376445557,1.6335570469798657,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
98,2,TritonExperts,1.522997536233014,7,16,2017.0,243.26530612244898,MoEPrepareAndFinalizeNoDPEPModular,4,0.16280490204230091,1.1904362416107384,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
96,3,TritonExperts,1.1239065623942,7,17,1675.0,248.33333333333334,MoEPrepareAndFinalizeNoDPEPModular,4,0.2901154453754942,1.4290268456375839,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
97,2,TritonExperts,1.4960696945629222,7,18,1936.0,245.77319587628867,MoEPrepareAndFinalizeNoDPEPModular,4,0.3545339135612433,1.4411073825503355,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
108,1,TritonExperts,1.602614098382908,7,19,1691.0,220.74074074074073,MoEPrepareAndFinalizeNoDPEPModular,4,0.3055207188820936,1.3615771812080537,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
104,3,TritonExperts,1.2158958732760756,7,20,1351.0,229.23076923076923,MoEPrepareAndFinalizeNoDPEPModular,4,0.2817522534956804,1.2598993288590603,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
106,0,TritonExperts,1.2401194790171377,7,21,1690.0,224.9056603773585,MoEPrepareAndFinalizeNoDPEPModular,4,0.19628129648343598,1.3203020134228187,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
111,1,TritonExperts,1.3144665981360737,7,22,1816.0,214.77477477477478,MoEPrepareAndFinalizeNoDPEPModular,4,0.2339243007148552,1.275503355704698,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,23840,text_heavy
