run_id,iteration_id,layer,critical_rank,critical_physical_gpu,t_layer_ms,t_attention_ms,t_qkv_max_ms,t_attention_core_max_ms,t_attention_output_max_ms,t_norm_router_ms,t_input_norm_max_ms,t_post_attention_norm_max_ms,t_router_projection_max_ms,t_router_topk_max_ms,t_dispatch_ms,dispatch_basis,t_expert_max_ms,expert_critical_rank,t_combine_ms,t_moe_max_ms,expert_fraction,exposed_nonexpert_fraction,t_optimistic_ms,oracle_speedup,routed_token_assignments,critical_rank_local_assignments,max_local_expert_batch
tp4_phase1_vision896,0,30,3,7,1.9926719665527344,0.9223359823226929,0.07919999957084656,0.19846400618553162,0.8339840173721313,0.20396799966692924,0.030208000913262367,0.03017600066959858,0.05276799947023392,0.09081599861383438,0.0,structurally_absent_tp4_ep4_dp1,0.43382400274276733,0,0.7803199887275696,1.037984013557434,0.21770969332863677,0.5652229774367208,1.9066239707171917,1.0451310783652714,6392,1308,211
tp4_phase1_vision896,0,31,3,7,1.9441920518875122,0.8887360095977783,0.07177600264549255,0.20211200416088104,0.8018559813499451,0.19366400130093098,0.028543999418616295,0.027904000133275986,0.05260799825191498,0.08460800349712372,0.0,structurally_absent_tp4_ep4_dp1,0.4467200040817261,0,0.7757120132446289,1.0227839946746826,0.22977154116437698,0.5567351280177619,1.8581120241433382,1.0463266082053693,6392,1368,181
tp4_phase1_vision896,0,32,3,7,1.9881279468536377,0.9327999949455261,0.09452799707651138,0.2035199999809265,0.845632016658783,0.20374400354921818,0.02985600009560585,0.030592000111937523,0.05398400127887726,0.08931200206279755,0.0,structurally_absent_tp4_ep4_dp1,0.4355520009994507,0,0.7722560167312622,1.0232000350952148,0.21907644409342192,0.5716654203736791,1.9088000152260065,1.0415590585681331,6392,1175,280
tp4_phase1_vision896,0,33,2,6,1.9739199876785278,0.9115200042724609,0.07769600301980972,0.20185600221157074,0.8254079818725586,0.2053760029375553,0.03094400092959404,0.02940800040960312,0.054048001766204834,0.09097599983215332,0.0,structurally_absent_tp4_ep4_dp1,0.41571199893951416,0,0.78438401222229,1.0295360088348389,0.21060225416148778,0.5658263831268898,1.9012800194323063,1.0382058231842728,6392,1958,220
tp4_phase1_vision896,0,34,3,7,1.989408016204834,0.9104959964752197,0.07372800260782242,0.1990080028772354,0.8216000199317932,0.20425600185990334,0.02800000086426735,0.029279999434947968,0.05571199953556061,0.09126400202512741,0.0,structurally_absent_tp4_ep4_dp1,0.4193280041217804,0,0.7921599745750427,1.046463966369629,0.21078029278364255,0.5603435741963682,1.9069119729101658,1.043261589662563,6392,1872,241
tp4_phase1_vision896,0,35,0,4,2.224031925201416,0.9130880236625671,0.07276800274848938,0.20236800611019135,0.8246399760246277,0.2460479997098446,0.0289280004799366,0.03619199991226196,0.06924799829721451,0.11168000102043152,0.0,structurally_absent_tp4_ep4_dp1,0.48662400245666504,0,1.0312319993972778,1.2744959592819214,0.21880261562009487,0.5211867735520193,2.1903680227696896,1.0153690622223195,6392,1517,359
tp4_phase1_vision896,0,36,1,5,2.3274240493774414,1.1234240531921387,0.08867199718952179,0.22444799542427063,1.0373120307922363,0.25673599913716316,0.03811199963092804,0.03577600046992302,0.07168000191450119,0.11116799712181091,0.0,structurally_absent_tp4_ep4_dp1,0.4397760033607483,0,0.9268479943275452,1.172160029411316,0.18895396542730716,0.5929989649709422,2.307008046656847,1.0088495585224246,6392,1665,235
tp4_phase1_vision896,0,37,2,6,2.024384021759033,0.9138240218162537,0.07814399898052216,0.18627199530601501,0.8284479975700378,0.23984000086784363,0.045024000108242035,0.028416000306606293,0.0729919970035553,0.09340800344944,0.0,structurally_absent_tp4_ep4_dp1,0.44233599305152893,0,0.8347200155258179,1.0791360139846802,0.21850399346027893,0.5698839796619479,1.9883840382099152,1.0181051461173103,6392,1376,176
tp4_phase1_vision896,0,38,1,5,1.9843839406967163,0.898527979850769,0.0804160013794899,0.18396799266338348,0.8089280128479004,0.23628800362348557,0.03235200047492981,0.02844800055027008,0.0801599994301796,0.09532800316810608,0.0,structurally_absent_tp4_ep4_dp1,0.4294399917125702,0,0.8028479814529419,1.0533440113067627,0.21640972944066156,0.571873194597524,1.9376639649271965,1.0241114953960941,6392,2143,385
tp4_phase1_vision896,0,39,3,7,1.989791989326477,0.8935679793357849,0.0764480009675026,0.18348799645900726,0.80348801612854,0.2284799963235855,0.034912001341581345,0.02879999950528145,0.06908799707889557,0.09567999839782715,0.0,structurally_absent_tp4_ep4_dp1,0.42790400981903076,0,0.8165119886398315,1.0638079643249512,0.2150496193141634,0.5639021473994231,1.938559964299202,1.0264278773784516,6392,1731,320
tp4_phase1_vision896,0,40,3,7,1.9619840383529663,0.8985599875450134,0.07609599828720093,0.1919039934873581,0.8104320168495178,0.2331839967519045,0.044064000248909,0.028031999245285988,0.06924799829721451,0.091839998960495,0.0,structurally_absent_tp4_ep4_dp1,0.4273279905319214,0,0.786624014377594,1.0314879417419434,0.21780400970573233,0.5768364890710258,1.918367998674512,1.0227360129592398,6392,2106,386
tp4_phase1_vision896,0,41,3,7,2.082751989364624,0.8924160003662109,0.07971200346946716,0.185248002409935,0.8051519989967346,0.2149760015308857,0.02985600009560585,0.02879999950528145,0.06217600032687187,0.09414400160312653,0.0,structurally_absent_tp4_ep4_dp1,0.4832319915294647,0,0.9130560159683228,1.1582080125808716,0.2320160988908152,0.5316965282241425,2.0204480178654194,1.0308367109414813,6392,1082,295
tp4_phase1_vision896,0,42,2,6,2.021791934967041,0.9311040043830872,0.08425600081682205,0.18918399512767792,0.8429120182991028,0.21529600024223328,0.03276799991726875,0.02937600016593933,0.06022400036454201,0.09292799979448318,0.0,structurally_absent_tp4_ep4_dp1,0.4180479943752289,0,0.8085439801216125,1.0583360195159912,0.20677102680303444,0.5670217517432173,1.954943984746933,1.0341943046663618,6392,1794,349
tp4_phase1_vision896,0,43,2,6,2.006943941116333,0.9000319838523865,0.07878399640321732,0.18803200125694275,0.8112959861755371,0.21305599808692932,0.03014400042593479,0.02864000014960766,0.06143999844789505,0.09283199906349182,0.0,structurally_absent_tp4_ep4_dp1,0.4405120015144348,0,0.8208000063896179,1.074336051940918,0.21949392431430173,0.5546183723099795,1.9338879883289337,1.0377767240027829,6392,1735,290
tp4_phase1_vision896,0,44,3,7,1.9774080514907837,0.892192006111145,0.07804799824953079,0.18483200669288635,0.8055359721183777,0.2163200005888939,0.03152000159025192,0.028960000723600388,0.06220800057053566,0.09363199770450592,0.0,structurally_absent_tp4_ep4_dp1,0.42796799540519714,0,0.7985919713973999,1.052575945854187,0.21642877153380086,0.5605883954322542,1.9071039780974388,1.0368643105990905,6392,1157,145
tp4_phase1_vision896,0,45,1,5,1.9758720397949219,0.8798080086708069,0.07443200051784515,0.18400000035762787,0.7919999957084656,0.20799999870359898,0.03209599852561951,0.028224000707268715,0.05878400057554245,0.0888959988951683,0.0,structurally_absent_tp4_ep4_dp1,0.42825600504875183,0,0.8232319951057434,1.0635839700698853,0.21674278314763795,0.5505457769863026,1.9110400024801493,1.0339250027370612,6392,1746,192
tp4_phase1_vision896,0,46,2,6,1.9774399995803833,0.9103999733924866,0.08073599636554718,0.18582400679588318,0.8215360045433044,0.2096640057861805,0.03145600110292435,0.028831999748945236,0.05692800134420395,0.09244800359010696,0.0,structurally_absent_tp4_ep4_dp1,0.4214400053024292,0,0.7898880243301392,1.0339200496673584,0.21312404188843131,0.5664212210819781,1.9099520035088062,1.0353349172898554,6392,1342,344
tp4_phase1_vision896,0,47,3,7,1.9987200498580933,0.900767982006073,0.0783040001988411,0.18668800592422485,0.8136000037193298,0.21619199961423874,0.03187200054526329,0.028416000306606293,0.062272001057863235,0.09363199770450592,0.0,structurally_absent_tp4_ep4_dp1,0.4297280013561249,0,0.8258559703826904,1.065119981765747,0.21500159633993518,0.5588376329639634,1.9428159520030022,1.0287747780727532,6392,1656,334
tp4_phase1_vision896,1,0,0,4,2.349407911300659,1.2311359643936157,0.08556800335645676,0.18636800348758698,1.1425600051879883,0.2480320055037737,0.06656000018119812,0.030079999938607216,0.060896001756191254,0.0904960036277771,0.0,structurally_absent_tp4_ep4_dp1,0.4320319890975952,3,0.844543993473053,1.0879679918289185,0.18388973111885767,0.6295918059961351,2.3237119633704424,1.0110581467648623,6392,1329,269
tp4_phase1_vision896,1,1,1,5,2.021183967590332,0.9652159810066223,0.0899519994854927,0.18454399704933167,0.8768320083618164,0.20716800168156624,0.02864000014960766,0.028543999418616295,0.05967999994754791,0.09030400216579437,0.0,structurally_absent_tp4_ep4_dp1,0.44598400592803955,3,0.7867519855499268,1.0237120389938354,0.2206548305742522,0.5800481309407535,1.9591359682381153,1.0316711041796744,6392,1202,276
tp4_phase1_vision896,1,2,0,4,1.9384959936141968,0.872704029083252,0.07686399668455124,0.1791359931230545,0.7855679988861084,0.20867199823260307,0.02816000021994114,0.030047999694943428,0.0607680007815361,0.0896959975361824,0.0,structurally_absent_tp4_ep4_dp1,0.44860801100730896,3,0.8001599907875061,1.0336320400238037,0.23142065420053265,0.5578427971366097,1.8815360181033611,1.0302731252353345,6392,1140,307
tp4_phase1_vision896,1,3,1,5,2.00764799118042,0.9338560104370117,0.07449600100517273,0.19203199446201324,0.845632016658783,0.20876800455152988,0.029472000896930695,0.031039999797940254,0.057760000228881836,0.0904960036277771,0.0,structurally_absent_tp4_ep4_dp1,0.43852800130844116,3,0.8040000200271606,1.041856050491333,0.21842873015333905,0.5691356353345203,1.9466240350157022,1.031348609216276,6392,1846,412
tp4_phase1_vision896,1,4,0,4,1.9324480295181274,0.8610560297966003,0.07558400183916092,0.17475199699401855,0.7728319764137268,0.22447999566793442,0.030271999537944794,0.04153599962592125,0.05993599817156792,0.09273599833250046,0.0,structurally_absent_tp4_ep4_dp1,0.4538240134716034,3,0.8031359910964966,1.0382720232009888,0.2348440975071233,0.5617413813375476,1.8886720165610313,1.0231781974706256,6392,1767,397
tp4_phase1_vision896,1,5,1,5,2.374239921569824,1.1268800497055054,0.1143999993801117,0.1966720074415207,1.0394560098648071,0.24633600004017353,0.044319998472929,0.029632000252604485,0.05894400179386139,0.11343999952077866,0.0,structurally_absent_tp4_ep4_dp1,0.5105599761009216,3,0.9689919948577881,1.2149120569229126,0.2150414418789422,0.5783813325983171,2.342208044603467,1.013675931580954,6392,1762,322
tp4_phase1_vision896,1,6,2,6,2.0442559719085693,0.9518719911575317,0.08163200318813324,0.20873600244522095,0.8643519878387451,0.20947199687361717,0.0307839997112751,0.030848000198602676,0.05612799897789955,0.09171199798583984,0.0,structurally_absent_tp4_ep4_dp1,0.4711039960384369,3,0.8214719891548157,1.0594559907913208,0.23045254728966363,0.5681010617016267,1.9828159771859646,1.0309862314150813,6392,1374,315
tp4_phase1_vision896,1,7,0,4,2.0085439682006836,0.9301120042800903,0.0928959995508194,0.20278400182724,0.8413119912147522,0.20662399753928185,0.029120000079274178,0.030079999938607216,0.05593600124120712,0.09148799628019333,0.0,structurally_absent_tp4_ep4_dp1,0.4713279902935028,3,0.7926719784736633,1.0459840297698975,0.23466152484365735,0.5659502703531533,1.9294079802930355,1.041015683938256,6392,1899,504
tp4_phase1_vision896,1,8,1,5,2.087712049484253,0.8662400245666504,0.07427199929952621,0.19568000733852386,0.7777919769287109,0.20092800073325634,0.02860799990594387,0.027936000376939774,0.05507199838757515,0.08931200206279755,0.0,structurally_absent_tp4_ep4_dp1,0.5719040036201477,3,0.9470400214195251,1.188704013824463,0.273938162957593,0.5111662911384447,2.014208046719432,1.0364927559913872,6392,1528,387
tp4_phase1_vision896,1,9,2,6,2.0176000595092773,0.925823986530304,0.08179199695587158,0.18387199938297272,0.8401600122451782,0.210207998752594,0.03139200061559677,0.029311999678611755,0.0586559996008873,0.09084799885749817,0.0,structurally_absent_tp4_ep4_dp1,0.4645119905471802,3,0.8234239816665649,1.0597120523452759,0.23022996473352564,0.5630610387467994,1.959455966949463,1.0296735897823388,6392,1013,173
tp4_phase1_vision896,1,10,1,5,1.9171839952468872,0.8647040128707886,0.07222399860620499,0.18134400248527527,0.7779520153999329,0.1957120019942522,0.026784000918269157,0.02691200003027916,0.05366399884223938,0.08835200220346451,0.0,structurally_absent_tp4_ep4_dp1,0.44838398694992065,3,0.7846400141716003,1.0193920135498047,0.2338763457558384,0.5531112389285748,1.8450560290366411,1.0390925614589093,6392,1968,362
tp4_phase1_vision896,1,11,2,6,1.9744319915771484,0.9160959720611572,0.07913599908351898,0.19120000302791595,0.8274880051612854,0.20223999954760075,0.029472000896930695,0.027583999559283257,0.05628800019621849,0.0888959988951683,0.0,structurally_absent_tp4_ep4_dp1,0.4479680061340332,3,0.7854400277137756,1.0262080430984497,0.22688449541186914,0.5664089603387387,1.9037759993225336,1.0371136059493122,6392,1978,293
tp4_phase1_vision896,1,12,2,6,1.9448000192642212,0.8762239813804626,0.07215999811887741,0.20160000026226044,0.787775993347168,0.20144000090658665,0.026623999699950218,0.02800000086426735,0.059776000678539276,0.0870399996638298,0.0,structurally_absent_tp4_ep4_dp1,0.4498240053653717,3,0.7879999876022339,1.0356160402297974,0.23129576352819772,0.554125859529127,1.8656639698892832,1.0424170968899797,6392,1255,458
tp4_phase1_vision896,1,13,0,4,1.9452159404754639,0.8861759901046753,0.08870399743318558,0.19350400567054749,0.8003519773483276,0.19791999831795692,0.02812799997627735,0.027264000847935677,0.05471999943256378,0.08780799806118011,0.0,structurally_absent_tp4_ep4_dp1,0.4360960125923157,3,0.7894080281257629,1.027135968208313,0.2241889980017961,0.5573139546438477,1.8735040165483952,1.0382768989517221,6392,1595,384
tp4_phase1_vision896,1,14,1,5,1.958400011062622,0.8582720160484314,0.07199999690055847,0.18905599415302277,0.7699840068817139,0.19408000260591507,0.026944000273942947,0.027904000133275986,0.05104000121355057,0.08819200098514557,0.0,structurally_absent_tp4_ep4_dp1,0.43862399458885193,3,0.8223040103912354,1.066912055015564,0.22397058420708232,0.5373529476663674,1.8746560290455818,1.0446716521428605,6392,2492,489
tp4_phase1_vision896,1,15,0,4,2.1288959980010986,0.9265599846839905,0.0830719992518425,0.1987839937210083,0.8386560082435608,0.20387200266122818,0.030559999868273735,0.02675200067460537,0.05526399984955788,0.0912960022687912,0.0,structurally_absent_tp4_ep4_dp1,0.44259199500083923,3,0.929535984992981,1.16975998878479,0.2078974244943885,0.5309944630487465,2.0599679723381996,1.033460726860069,6392,2014,477
tp4_phase1_vision896,1,16,0,4,2.376192092895508,1.0021439790725708,0.0926079973578453,0.19196799397468567,0.9146239757537842,0.29718400351703167,0.031936001032590866,0.030047999694943428,0.09414400160312653,0.14105600118637085,0.0,structurally_absent_tp4_ep4_dp1,0.5045120120048523,3,1.0912959575653076,1.3411519527435303,0.2123195399535563,0.5468110034009527,2.39062394015491,0.9939631461824702,6392,1073,150
